logical_path	original_path	original_filename	size_bytes	sha256	artifact_type	purpose	reason_omitted	recovery_method
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_05_02_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_05_02_220799/rollout_03	rollout_03	113518	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_00	rollout_00	108207	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_01	rollout_01	108207	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_02	rollout_02	108207	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_00_220799/rollout_03	rollout_03	28864	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_00	rollout_00	110537	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_01	rollout_01	110537	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_02	rollout_02	110537	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_01_220799/rollout_03	rollout_03	29068	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_00	rollout_00	108316	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_01	rollout_01	108316	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_02	rollout_02	108316	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_06_02_220799/rollout_03	rollout_03	28275	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_00	rollout_00	113881	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_01	rollout_01	113881	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_02	rollout_02	113881	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_00_220799/rollout_03	rollout_03	113881	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_00	rollout_00	110624	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_01	rollout_01	110624	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_02	rollout_02	110624	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_01_220799/rollout_03	rollout_03	110624	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_00	rollout_00	111607	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_01	rollout_01	111607	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_02	rollout_02	111607	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_07_02_220799/rollout_03	rollout_03	111607	directory_manifested_by_component_files	raw_fresh_rollout_directory	one-shot fresh dynamic MuJoCo rollout	per-frame RGB, NPZ, and detailed control payload externalized	restore the unchanged local files; do not regenerate inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9556	eba3abddc0a5dd87ace62a31e3cb2c6cde728cbc4662b409ab496f37e953dffb	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9556	eba3abddc0a5dd87ace62a31e3cb2c6cde728cbc4662b409ab496f37e953dffb	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9556	eba3abddc0a5dd87ace62a31e3cb2c6cde728cbc4662b409ab496f37e953dffb	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_00_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9556	eba3abddc0a5dd87ace62a31e3cb2c6cde728cbc4662b409ab496f37e953dffb	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9558	d0def96d2ff0a417c1d109fcd8fc15abd17c3db16a18be04048bb270b1162fc6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9558	d0def96d2ff0a417c1d109fcd8fc15abd17c3db16a18be04048bb270b1162fc6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9558	d0def96d2ff0a417c1d109fcd8fc15abd17c3db16a18be04048bb270b1162fc6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_01_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9558	d0def96d2ff0a417c1d109fcd8fc15abd17c3db16a18be04048bb270b1162fc6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9591	ceed4e78b916b601aa3cb889b591d383d8976a6779096c6ef9895b68cb745ab3	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9591	ceed4e78b916b601aa3cb889b591d383d8976a6779096c6ef9895b68cb745ab3	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9591	ceed4e78b916b601aa3cb889b591d383d8976a6779096c6ef9895b68cb745ab3	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_00_02_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9591	ceed4e78b916b601aa3cb889b591d383d8976a6779096c6ef9895b68cb745ab3	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3596	035ef86d6a2308d6a4ab2183202904a19f4959b0d6611f5466ce26a69c2a3ce7	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	3596	035ef86d6a2308d6a4ab2183202904a19f4959b0d6611f5466ce26a69c2a3ce7	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	3596	035ef86d6a2308d6a4ab2183202904a19f4959b0d6611f5466ce26a69c2a3ce7	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_00_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	3596	035ef86d6a2308d6a4ab2183202904a19f4959b0d6611f5466ce26a69c2a3ce7	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3575	06748a4836505e93a7e49aa91d01898052a5b7c6ad8dc032e82e97e72c4a7367	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	3575	06748a4836505e93a7e49aa91d01898052a5b7c6ad8dc032e82e97e72c4a7367	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	3575	06748a4836505e93a7e49aa91d01898052a5b7c6ad8dc032e82e97e72c4a7367	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_01_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	3575	06748a4836505e93a7e49aa91d01898052a5b7c6ad8dc032e82e97e72c4a7367	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3596	7935d3049cbae598d6dda719661a1c002d0a3921395502feb8bcd2e92fdefa47	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	3596	7935d3049cbae598d6dda719661a1c002d0a3921395502feb8bcd2e92fdefa47	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	3596	7935d3049cbae598d6dda719661a1c002d0a3921395502feb8bcd2e92fdefa47	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
