episode_id,method,signed_return,positive_weight_sum,transitions
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.8027358675195682,4.517305236377916,289
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.8027358675195676,3.5173052363779176,289
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,5.03793220327516,289
P1V5_F04_920004__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,3.0,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,3.0,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,3.0,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,2.833333333333333,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.9012581211351515,3.4192277638453428,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,2.833333333333333,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.9012581211351515,3.4192277638453428,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.7654085455315155,1.7525610971786771,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,3.0,255
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5114556885237099,3.941613611696445,255
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.0,0.75,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.0,0.75,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.0,0.75,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.3333333333333333,0.5,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,-0.14840234636014804,0.6849309869731853,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.3333333333333333,0.5,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,-0.14840234636014804,0.6849309869731853,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,-0.3150690130268148,0.5182643203065186,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,0.0,57
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333326,0.6849309869731853,57
P1V5_F04_920004__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41
P1V5_F04_920004__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,41
P1V5_F04_920004__R8_commanded_release,LINEAR_B_FIRST,0.0,0.5,41
P1V5_F04_920004__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,41
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.33333333333333337,41
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.33333333333333337,41
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,41
P1V5_F04_920004__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,41
P1V5_F04_920004__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,41
P1V5_F04_920004__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,41
P1V5_F04_920004__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.33333333333333337,41
P1V5_F05_920005__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F05_920005__D1_A_then_B_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F05_920005__D1_A_then_B_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F05_920005__D1_A_then_B_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F05_920005__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F05_920005__D1_A_then_B_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F05_920005__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F05_920005__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F05_920005__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F05_920005__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F05_920005__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F05_920005__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F05_920005__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.3333333333333335,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,1.3333333333333335,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.3333333333333335,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,1.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,259
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,1.0,259
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.6666666666666666,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.5,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,139
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.5,139
P1V5_F05_920005__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67
P1V5_F05_920005__R1_clean_transport_success,LINEAR_A_FIRST,1.0,1.25,67
P1V5_F05_920005__R1_clean_transport_success,LINEAR_B_FIRST,1.0,1.25,67
P1V5_F05_920005__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.25,67
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_PHI,1.0902699079783231,1.2569365746449899,67
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67
P1V5_F05_920005__R1_clean_transport_success,FULL_FROZEN,1.0902699079783231,1.2569365746449899,67
P1V5_F05_920005__R1_clean_transport_success,NO_RECOVERY_CREDIT,1.0902699079783231,1.2569365746449899,67
P1V5_F05_920005__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,67
P1V5_F05_920005__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,1.2569365746449899,67
P1V5_F05_920005__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9306333392770798,1.5973000059437465,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9306333392770798,1.5973000059437465,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.5973000059437463,1.263966672610413,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,2.0106048009525233,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0949312201708878,1.7615978868375541,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0949312201708878,1.7615978868375541,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7615978868375546,1.428264553504221,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666669,2.203179997318475,117
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,3.75,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,3.75,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,3.75,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,3.333333333333333,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5219229548467395,4.207646036625327,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,3.333333333333333,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.5219229548467395,4.207646036625327,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.14474371181992707,2.5409793699586603,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,4.791326533278231,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,LINEAR_A_FIRST,1.0,4.25,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,LINEAR_B_FIRST,1.0,4.25,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,4.25,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.333333333333333,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.809308568515028,4.525389560786878,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.333333333333333,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.809308568515028,4.525389560786878,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.8093085685150279,3.525389560786879,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.666666666666667,5.122456020710074,289
P1V5_F05_920005__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,3.0,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,3.0,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,3.0,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,2.833333333333333,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.8896004528422468,3.408656867954168,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,2.833333333333333,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.8896004528422468,3.408656867954168,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.7770662138244195,1.7419902012875008,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,3.0,255
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5221575308407524,3.9923373646070712,255
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.0,0.75,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.0,0.75,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.0,0.75,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.3333333333333333,0.5,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,-0.142581751681223,0.6907515816521104,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.3333333333333333,0.5,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,-0.142581751681223,0.6907515816521104,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,-0.30924841834788974,0.5240849149854436,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,0.0,57
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.6907515816521104,57
P1V5_F05_920005__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41
P1V5_F05_920005__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,41
P1V5_F05_920005__R8_commanded_release,LINEAR_B_FIRST,0.0,0.5,41
P1V5_F05_920005__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,41
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.33333333333333337,41
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.33333333333333337,41
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,41
P1V5_F05_920005__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,41
P1V5_F05_920005__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,41
P1V5_F05_920005__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,41
P1V5_F05_920005__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.33333333333333337,41
P1V5_F06_920006__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F06_920006__D1_A_then_B_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F06_920006__D1_A_then_B_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F06_920006__D1_A_then_B_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F06_920006__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F06_920006__D1_A_then_B_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F06_920006__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F06_920006__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F06_920006__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F06_920006__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F06_920006__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F06_920006__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F06_920006__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.3333333333333335,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,1.3333333333333335,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.3333333333333335,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,1.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,259
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,1.0,259
