segment_id,episode_id,root_family_id,split,start_t,end_t,duration,boundary_confidence_start,boundary_confidence_end,unknown_fraction,observable_contact_history,observable_contact_loss_count,source_method
formal_u2_family_105_r02_s03,formal_u2_family_105_r02,u2_family_105,test,23,24,2,0.572485089302063,0.5456565022468567,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r03_s00,formal_u2_family_105_r03,u2_family_105,test,0,2,3,0.31726574897766113,0.6740861535072327,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r03_s01,formal_u2_family_105_r03,u2_family_105,test,3,8,6,0.7127234935760498,0.506226122379303,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r03_s02,formal_u2_family_105_r03,u2_family_105,test,9,11,3,0.5013426542282104,0.6207652688026428,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r03_s03,formal_u2_family_105_r03,u2_family_105,test,12,21,10,0.5127653479576111,0.9903958439826965,0.9,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r03_s04,formal_u2_family_105_r03,u2_family_105,test,22,23,2,0.612797737121582,0.6046966314315796,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r04_s00,formal_u2_family_105_r04,u2_family_105,test,0,2,3,0.3167659640312195,0.6739874482154846,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r04_s01,formal_u2_family_105_r04,u2_family_105,test,3,8,6,0.7117191553115845,0.5039640665054321,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r04_s02,formal_u2_family_105_r04,u2_family_105,test,9,14,6,0.5021602511405945,0.6428948640823364,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r04_s03,formal_u2_family_105_r04,u2_family_105,test,15,22,8,0.5111054182052612,0.9885882139205933,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r04_s04,formal_u2_family_105_r04,u2_family_105,test,23,24,2,0.5728181600570679,0.5535604953765869,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r05_s00,formal_u2_family_105_r05,u2_family_105,test,0,2,3,0.3141545057296753,0.6724600791931152,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r05_s01,formal_u2_family_105_r05,u2_family_105,test,3,9,7,0.7162256240844727,0.5949904322624207,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r05_s02,formal_u2_family_105_r05,u2_family_105,test,10,13,4,0.5252951979637146,0.6289762854576111,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r05_s03,formal_u2_family_105_r05,u2_family_105,test,14,23,10,0.5186401605606079,0.9878883957862854,0.9,True,0,offline_teacher_to_causal_s623
formal_u2_family_105_r05_s04,formal_u2_family_105_r05,u2_family_105,test,24,25,2,0.5633615851402283,0.5583255290985107,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r00_s00,formal_u2_family_106_r00,u2_family_106,test,0,2,3,0.31842899322509766,0.6839735507965088,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r00_s01,formal_u2_family_106_r00,u2_family_106,test,3,5,3,0.5165184736251831,0.5067271590232849,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r00_s02,formal_u2_family_106_r00,u2_family_106,test,6,7,2,0.5170695185661316,0.9275674223899841,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r01_s00,formal_u2_family_106_r01,u2_family_106,test,0,2,3,0.3200714886188507,0.6823192834854126,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r01_s01,formal_u2_family_106_r01,u2_family_106,test,3,5,3,0.5116245746612549,0.5025105476379395,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r01_s02,formal_u2_family_106_r01,u2_family_106,test,6,7,2,0.5190101265907288,0.9252946972846985,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r02_s00,formal_u2_family_106_r02,u2_family_106,test,0,2,3,0.31916698813438416,0.6843826770782471,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r02_s01,formal_u2_family_106_r02,u2_family_106,test,3,5,3,0.5167613625526428,0.5055898427963257,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r02_s02,formal_u2_family_106_r02,u2_family_106,test,6,7,2,0.5166693329811096,0.9271869659423828,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r03_s00,formal_u2_family_106_r03,u2_family_106,test,0,2,3,0.31863075494766235,0.6836748123168945,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r03_s01,formal_u2_family_106_r03,u2_family_106,test,3,5,3,0.5171164274215698,0.5061485171318054,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r03_s02,formal_u2_family_106_r03,u2_family_106,test,6,7,2,0.518700361251831,0.9281125664710999,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r04_s00,formal_u2_family_106_r04,u2_family_106,test,0,2,3,0.32061704993247986,0.6844839453697205,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r04_s01,formal_u2_family_106_r04,u2_family_106,test,3,5,3,0.5136527419090271,0.5029714703559875,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r04_s02,formal_u2_family_106_r04,u2_family_106,test,6,7,2,0.5195096135139465,0.925699770450592,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r05_s00,formal_u2_family_106_r05,u2_family_106,test,0,2,3,0.32188063859939575,0.684975802898407,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r05_s01,formal_u2_family_106_r05,u2_family_106,test,3,5,3,0.5132772326469421,0.5033852458000183,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_106_r05_s02,formal_u2_family_106_r05,u2_family_106,test,6,7,2,0.5151242017745972,0.9273398518562317,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s00,formal_u2_family_107_r00,u2_family_107,test,0,10,11,0.25171130895614624,0.9754844307899475,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s01,formal_u2_family_107_r00,u2_family_107,test,11,13,3,0.6325209140777588,0.5228561758995056,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s02,formal_u2_family_107_r00,u2_family_107,test,14,17,4,0.5040356516838074,0.5062171220779419,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s03,formal_u2_family_107_r00,u2_family_107,test,18,21,4,0.510699987411499,0.5016153454780579,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s04,formal_u2_family_107_r00,u2_family_107,test,22,31,10,0.4974187910556793,0.9900728464126587,0.9,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r00_s05,formal_u2_family_107_r00,u2_family_107,test,32,33,2,0.6100205779075623,0.6111688017845154,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r01_s00,formal_u2_family_107_r01,u2_family_107,test,0,9,10,0.2514035999774933,0.9652227163314819,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r01_s01,formal_u2_family_107_r01,u2_family_107,test,10,12,3,0.6183515191078186,0.5161778330802917,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r01_s02,formal_u2_family_107_r01,u2_family_107,test,13,16,4,0.5047933459281921,0.500369668006897,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r01_s03,formal_u2_family_107_r01,u2_family_107,test,17,28,12,0.49800682067871094,0.989077091217041,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r01_s04,formal_u2_family_107_r01,u2_family_107,test,29,30,2,0.5872552990913391,0.588921844959259,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s00,formal_u2_family_107_r02,u2_family_107,test,0,9,10,0.25247836112976074,0.9670131802558899,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s01,formal_u2_family_107_r02,u2_family_107,test,10,12,3,0.6263821721076965,0.5235797762870789,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s02,formal_u2_family_107_r02,u2_family_107,test,13,17,5,0.5210242867469788,0.5076637864112854,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s03,formal_u2_family_107_r02,u2_family_107,test,18,20,3,0.5084629058837891,0.5434899926185608,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s04,formal_u2_family_107_r02,u2_family_107,test,21,23,3,0.49422574043273926,0.5775967836380005,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s05,formal_u2_family_107_r02,u2_family_107,test,24,29,6,0.4939042329788208,0.9891574382781982,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r02_s06,formal_u2_family_107_r02,u2_family_107,test,30,31,2,0.5913481116294861,0.6001256704330444,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s00,formal_u2_family_107_r03,u2_family_107,test,0,10,11,0.25207260251045227,0.9737231135368347,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s01,formal_u2_family_107_r03,u2_family_107,test,11,13,3,0.6327950358390808,0.5241056680679321,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s02,formal_u2_family_107_r03,u2_family_107,test,14,18,5,0.5097075700759888,0.6774792671203613,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s03,formal_u2_family_107_r03,u2_family_107,test,19,23,5,0.5111306309700012,0.6508947610855103,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s04,formal_u2_family_107_r03,u2_family_107,test,24,26,3,0.514441967010498,0.5529981255531311,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s05,formal_u2_family_107_r03,u2_family_107,test,27,34,8,0.483376145362854,0.9892451763153076,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r03_s06,formal_u2_family_107_r03,u2_family_107,test,35,36,2,0.5903675556182861,0.586564838886261,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s00,formal_u2_family_107_r04,u2_family_107,test,0,6,7,0.2528490722179413,0.9213570952415466,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s01,formal_u2_family_107_r04,u2_family_107,test,7,10,4,0.57145094871521,0.5425941348075867,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s02,formal_u2_family_107_r04,u2_family_107,test,11,13,3,0.713607907295227,0.5078363418579102,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s03,formal_u2_family_107_r04,u2_family_107,test,14,16,3,0.4927044212818146,0.5020772218704224,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s04,formal_u2_family_107_r04,u2_family_107,test,17,29,13,0.5063779354095459,0.9891740083694458,0.9230769230769231,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r04_s05,formal_u2_family_107_r04,u2_family_107,test,30,31,2,0.5881842374801636,0.536449670791626,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s00,formal_u2_family_107_r05,u2_family_107,test,0,9,10,0.25087085366249084,0.9656553864479065,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s01,formal_u2_family_107_r05,u2_family_107,test,10,12,3,0.6309549808502197,0.7333170175552368,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s02,formal_u2_family_107_r05,u2_family_107,test,13,15,3,0.5264089107513428,0.5017291307449341,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s03,formal_u2_family_107_r05,u2_family_107,test,16,18,3,0.50725257396698,0.5058919191360474,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s04,formal_u2_family_107_r05,u2_family_107,test,19,23,5,0.48781687021255493,0.6336475610733032,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s05,formal_u2_family_107_r05,u2_family_107,test,24,30,7,0.578159511089325,0.9898269176483154,0.8571428571428571,True,0,offline_teacher_to_causal_s623
formal_u2_family_107_r05_s06,formal_u2_family_107_r05,u2_family_107,test,31,32,2,0.6004731059074402,0.5907477736473083,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s00,formal_u2_family_108_r00,u2_family_108,test,0,2,3,0.34747400879859924,0.6809850931167603,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s01,formal_u2_family_108_r00,u2_family_108,test,3,5,3,0.49116724729537964,0.9358145594596863,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s02,formal_u2_family_108_r00,u2_family_108,test,6,15,10,0.3394225239753723,0.5047056078910828,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s03,formal_u2_family_108_r00,u2_family_108,test,16,18,3,0.49850043654441833,0.506550133228302,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s04,formal_u2_family_108_r00,u2_family_108,test,19,29,11,0.5069732666015625,0.9842467308044434,0.9090909090909091,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r00_s05,formal_u2_family_108_r00,u2_family_108,test,30,31,2,0.6011211276054382,0.6076977252960205,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s00,formal_u2_family_108_r01,u2_family_108,test,0,2,3,0.34674742817878723,0.6821269989013672,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s01,formal_u2_family_108_r01,u2_family_108,test,3,6,4,0.50169837474823,0.9323654770851135,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s02,formal_u2_family_108_r01,u2_family_108,test,7,15,9,0.3096742331981659,0.5024158358573914,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s03,formal_u2_family_108_r01,u2_family_108,test,16,18,3,0.49639177322387695,0.6471037864685059,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s04,formal_u2_family_108_r01,u2_family_108,test,19,24,6,0.4979963004589081,0.9819918274879456,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r01_s05,formal_u2_family_108_r01,u2_family_108,test,25,26,2,0.5844323635101318,0.5618311166763306,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s00,formal_u2_family_108_r02,u2_family_108,test,0,2,3,0.3477226197719574,0.6799595355987549,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s01,formal_u2_family_108_r02,u2_family_108,test,3,6,4,0.5025156140327454,0.9340845346450806,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s02,formal_u2_family_108_r02,u2_family_108,test,7,17,11,0.3173491060733795,0.5029667019844055,0.36363636363636365,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s03,formal_u2_family_108_r02,u2_family_108,test,18,20,3,0.5018804669380188,0.6502435803413391,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s04,formal_u2_family_108_r02,u2_family_108,test,21,26,6,0.4962093234062195,0.9852081537246704,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r02_s05,formal_u2_family_108_r02,u2_family_108,test,27,28,2,0.5924803614616394,0.5435065031051636,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s00,formal_u2_family_108_r03,u2_family_108,test,0,2,3,0.3502735495567322,0.6851365566253662,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s01,formal_u2_family_108_r03,u2_family_108,test,3,6,4,0.5003206133842468,0.9323422908782959,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s02,formal_u2_family_108_r03,u2_family_108,test,7,16,10,0.31261128187179565,0.5026987195014954,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s03,formal_u2_family_108_r03,u2_family_108,test,17,19,3,0.5020594000816345,0.5050937533378601,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s04,formal_u2_family_108_r03,u2_family_108,test,20,22,3,0.5061580538749695,0.5036392211914062,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r03_s05,formal_u2_family_108_r03,u2_family_108,test,23,25,3,0.985442042350769,0.5733085870742798,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s00,formal_u2_family_108_r04,u2_family_108,test,0,2,3,0.34952467679977417,0.6795608997344971,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s01,formal_u2_family_108_r04,u2_family_108,test,3,5,3,0.4967806339263916,0.9338458180427551,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s02,formal_u2_family_108_r04,u2_family_108,test,6,14,9,0.3489900231361389,0.5013322234153748,0.4444444444444444,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s03,formal_u2_family_108_r04,u2_family_108,test,15,17,3,0.4945470094680786,0.6520336270332336,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s04,formal_u2_family_108_r04,u2_family_108,test,18,21,4,0.49880197644233704,0.5005278587341309,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r04_s05,formal_u2_family_108_r04,u2_family_108,test,22,24,3,0.9858911633491516,0.5218667984008789,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r05_s00,formal_u2_family_108_r05,u2_family_108,test,0,2,3,0.3508172631263733,0.6774430274963379,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r05_s01,formal_u2_family_108_r05,u2_family_108,test,3,5,3,0.4942437708377838,0.934977650642395,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r05_s02,formal_u2_family_108_r05,u2_family_108,test,6,16,11,0.3450395166873932,0.6601274609565735,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r05_s03,formal_u2_family_108_r05,u2_family_108,test,17,22,6,0.5077553987503052,0.9843347668647766,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_108_r05_s04,formal_u2_family_108_r05,u2_family_108,test,23,24,2,0.5883435606956482,0.5358492732048035,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s00,formal_u2_family_109_r00,u2_family_109,test,0,2,3,0.35103166103363037,0.6815400123596191,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s01,formal_u2_family_109_r00,u2_family_109,test,3,5,3,0.4957221448421478,0.9361844658851624,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s02,formal_u2_family_109_r00,u2_family_109,test,6,15,10,0.33858755230903625,0.5025619268417358,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s03,formal_u2_family_109_r00,u2_family_109,test,16,18,3,0.49937939643859863,0.6533483862876892,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s04,formal_u2_family_109_r00,u2_family_109,test,19,24,6,0.5011324882507324,0.9852944612503052,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r00_s05,formal_u2_family_109_r00,u2_family_109,test,25,26,2,0.5864856839179993,0.5975520610809326,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r01_s00,formal_u2_family_109_r01,u2_family_109,test,0,2,3,0.8873377442359924,0.5068793296813965,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r01_s01,formal_u2_family_109_r01,u2_family_109,test,3,5,3,0.491624116897583,0.9333811402320862,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r01_s02,formal_u2_family_109_r01,u2_family_109,test,6,16,11,0.3343590795993805,0.5103021264076233,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r01_s03,formal_u2_family_109_r01,u2_family_109,test,17,22,6,0.6509461998939514,0.9845603704452515,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r01_s04,formal_u2_family_109_r01,u2_family_109,test,23,24,2,0.5806352496147156,0.5566000938415527,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s00,formal_u2_family_109_r02,u2_family_109,test,0,2,3,0.3491063714027405,0.6804269552230835,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s01,formal_u2_family_109_r02,u2_family_109,test,3,5,3,0.501808226108551,0.9655429124832153,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s02,formal_u2_family_109_r02,u2_family_109,test,6,8,3,0.7974094748497009,0.628264844417572,0.3333333333333333,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s03,formal_u2_family_109_r02,u2_family_109,test,9,11,3,0.6057769060134888,0.601246178150177,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s04,formal_u2_family_109_r02,u2_family_109,test,12,14,3,0.5819383859634399,0.6110614538192749,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s05,formal_u2_family_109_r02,u2_family_109,test,15,17,3,0.6143180727958679,0.6083418130874634,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s06,formal_u2_family_109_r02,u2_family_109,test,18,20,3,0.6516650319099426,0.5571537613868713,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s07,formal_u2_family_109_r02,u2_family_109,test,21,23,3,0.592003583908081,0.6254547834396362,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s08,formal_u2_family_109_r02,u2_family_109,test,24,26,3,0.5903170108795166,0.5820640325546265,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s09,formal_u2_family_109_r02,u2_family_109,test,27,29,3,0.5399727821350098,0.5581356883049011,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s10,formal_u2_family_109_r02,u2_family_109,test,30,32,3,0.5389732122421265,0.6054861545562744,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s11,formal_u2_family_109_r02,u2_family_109,test,33,35,3,0.5727696418762207,0.529024064540863,0.6666666666666666,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s12,formal_u2_family_109_r02,u2_family_109,test,36,38,3,0.5026951432228088,0.6504652500152588,0.6666666666666666,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s13,formal_u2_family_109_r02,u2_family_109,test,39,43,5,0.5685872435569763,0.5589903593063354,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s14,formal_u2_family_109_r02,u2_family_109,test,44,46,3,0.5293720364570618,0.5047764182090759,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r02_s15,formal_u2_family_109_r02,u2_family_109,test,47,47,1,0.5386323928833008,0.5386323928833008,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s00,formal_u2_family_109_r03,u2_family_109,test,0,2,3,0.34944310784339905,0.6812493205070496,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s01,formal_u2_family_109_r03,u2_family_109,test,3,5,3,0.4987359941005707,0.9657406806945801,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s02,formal_u2_family_109_r03,u2_family_109,test,6,9,4,0.9455613493919373,0.936494767665863,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s03,formal_u2_family_109_r03,u2_family_109,test,10,18,9,0.3192048966884613,0.6299920082092285,0.7777777777777778,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s04,formal_u2_family_109_r03,u2_family_109,test,19,21,3,0.49524644017219543,0.5118097066879272,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r03_s05,formal_u2_family_109_r03,u2_family_109,test,22,24,3,0.9883040189743042,0.5908125042915344,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s00,formal_u2_family_109_r04,u2_family_109,test,0,2,3,0.3466816246509552,0.6810531616210938,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s01,formal_u2_family_109_r04,u2_family_109,test,3,6,4,0.5015844106674194,0.9331194162368774,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s02,formal_u2_family_109_r04,u2_family_109,test,7,17,11,0.3179703950881958,0.5035942196846008,0.2727272727272727,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s03,formal_u2_family_109_r04,u2_family_109,test,18,20,3,0.5002174973487854,0.6522932052612305,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s04,formal_u2_family_109_r04,u2_family_109,test,21,24,4,0.4995195269584656,0.9859011769294739,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r04_s05,formal_u2_family_109_r04,u2_family_109,test,25,26,2,0.5821207165718079,0.5873952507972717,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s00,formal_u2_family_109_r05,u2_family_109,test,0,2,3,0.34691375494003296,0.6817765831947327,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s01,formal_u2_family_109_r05,u2_family_109,test,3,6,4,0.4951772689819336,0.932290256023407,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s02,formal_u2_family_109_r05,u2_family_109,test,7,16,10,0.3124559223651886,0.5000713467597961,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s03,formal_u2_family_109_r05,u2_family_109,test,17,19,3,0.49167367815971375,0.6543776392936707,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s04,formal_u2_family_109_r05,u2_family_109,test,20,24,5,0.5011164546012878,0.9850047826766968,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_109_r05_s05,formal_u2_family_109_r05,u2_family_109,test,25,26,2,0.5836476683616638,0.5955187082290649,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s00,formal_u2_family_110_r00,u2_family_110,test,0,2,3,0.3496112823486328,0.679797887802124,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s01,formal_u2_family_110_r00,u2_family_110,test,3,5,3,0.4964343011379242,0.9269742369651794,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s02,formal_u2_family_110_r00,u2_family_110,test,6,8,3,0.9710874557495117,0.6254003643989563,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s03,formal_u2_family_110_r00,u2_family_110,test,9,18,10,0.5085132122039795,0.6554459929466248,0.7,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s04,formal_u2_family_110_r00,u2_family_110,test,19,21,3,0.5062241554260254,0.5102430582046509,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r00_s05,formal_u2_family_110_r00,u2_family_110,test,22,24,3,0.9870815873146057,0.5758097767829895,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r01_s00,formal_u2_family_110_r01,u2_family_110,test,0,2,3,0.348998486995697,0.6794247031211853,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_110_r01_s01,formal_u2_family_110_r01,u2_family_110,test,3,5,3,0.49896106123924255,0.9281913042068481,0.6666666666666666,True,1,offline_teacher_to_causal_s623
