method,input_tier,rollout_id,time,capture_order,h,e,cos,rho,evidence_valid,evidence_duration
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,0.85,20,0.17032336891982602,0.0030371067278624183,0.9999999882394618,0.0002892061354865781,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,0.9,21,0.1699203914823022,0.002983451011646116,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,0.95,22,0.16910625486257558,0.0036050417665652347,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.0,23,0.16828925660524852,0.004341624578398462,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.05,24,0.16747502686451698,0.005115653392802023,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.1,25,0.16666429755215084,0.00590127632232105,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.15,26,0.1658572852894774,0.00668891745584256,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.2,27,0.16505401122187602,0.007475004566837674,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.25,29,0.16425437920214803,0.008258597336016069,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.3,30,0.1634583264981676,0.009039402769185039,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.35,31,0.16266580151994636,0.00981725804834605,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K4_regular_hold_loss,1.4,33,0.16187656546339613,0.010592896149300198,,,True,0.39999999999999997
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.55,13,0.1144161788517255,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.6,14,0.17441617885172545,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.65,16,0.2344161788517255,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.7,17,0.17032336891982602,6.938893903907228e-18,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.75,18,0.1699203914823021,0.0006245586728200022,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.8,19,0.16910625486257558,0.0013443223179355275,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.85,20,0.1682892566052484,0.0021071392126307,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.9,21,0.16747502686451687,0.002889708265935409,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.95,22,0.16666429755215073,0.0036825519262610844,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.0,23,0.16585728528947719,0.004479639895741643,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.05,24,0.1650540112218758,0.005277439999519223,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.1,26,0.16425437920214747,0.006074011906573738,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.15,27,0.16345832649816672,0.006868328292354867,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.2,28,0.16266580151994547,0.007659860956888671,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.25,30,0.16187656546339524,0.008448485108511981,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.55,13,0.1144161788517255,0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.6,14,0.17441617885172545,0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.65,16,0.2344161788517255,0.003037106727862418,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.7,17,0.17032336891982602,0.0030371067278624183,1.0,0.0,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.75,18,0.1699203914823021,0.0029834510116462016,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.8,19,0.16910625486257558,0.0036050417665652347,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.85,20,0.1682892566052484,0.004341624578398562,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.9,21,0.16747502686451687,0.005115653392802126,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.95,22,0.16666429755215073,0.005901276322321157,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.0,23,0.16585728528947719,0.006688917455842774,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.05,24,0.1650540112218758,0.00747500456683789,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.1,26,0.16425437920214747,0.00825859733601661,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.15,27,0.16345832649816672,0.009039402769185906,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.2,28,0.16266580151994547,0.009817258048346919,,,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.25,30,0.16187656546339524,0.010592896149301069,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.55,13,0.1144161788517255,0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.6,14,0.17441617885172545,0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.65,16,0.2344161788517255,0.003037106727862418,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.7,17,0.17032336891982602,0.0030371067278624183,1.0,0.0,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.75,18,0.1699203914823021,0.0029834510116462016,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.8,19,0.16910625486257558,0.0036050417665652347,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.85,20,0.1682892566052484,0.004341624578398562,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.9,21,0.16747502686451687,0.005115653392802126,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,0.95,22,0.16666429755215073,0.005901276322321157,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.0,23,0.16585728528947719,0.006688917455842774,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.05,24,0.1650540112218758,0.00747500456683789,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.1,26,0.16425437920214747,0.00825859733601661,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.15,27,0.16345832649816672,0.009039402769185906,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.2,28,0.16266580151994547,0.009817258048346919,,,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_03_840003:K5_brief_hold_loss,1.25,30,0.16187656546339524,0.010592896149301069,,,True,0.24999999999999994
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.55,13,0.1144161788517255,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.6,14,0.17441617885172545,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.65,16,0.2344161788517255,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.7,17,0.21839297636875066,0.0,0.9999999999999999,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.75,18,0.2023722949500707,4.8082271272808766e-05,0.9999999882131899,0.00028936751503940626,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.8,19,0.18634909246709586,4.8082271272808766e-05,0.9999999999999999,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.85,20,0.17032336891982602,6.938893903907228e-18,0.9999999882394618,0.0002892061354865781,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.9,21,0.1699203914823022,0.0006245586728199289,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.95,22,0.16910625486257558,0.0013443223179355269,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.0,23,0.16828925660524852,0.002107139212630592,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.05,24,0.16747502686451698,0.0028897082659352998,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.1,25,0.16666429755215084,0.0036825519262609755,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.15,26,0.1658572852894774,0.0044796398957414225,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.2,27,0.16505401122187602,0.005277439999519002,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.25,29,0.16425437920214803,0.006074011906573185,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.3,30,0.1634583264981676,0.00686832829235398,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.35,31,0.16266580151994636,0.0076598609568877835,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.4,33,0.16187656546339613,0.008448485108511093,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.45,34,0.16109136471704877,0.009233304428531418,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.5,35,0.16033553275581647,0.009988911951344014,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.55,37,0.15963821489388208,0.010686118179000623,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.6,38,0.1590175115318091,0.011306755392305839,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.65,39,0.1584698884841953,0.01185438858408156,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.7,41,0.1579616441135705,0.012362758527721316,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.75,42,0.15748229477336684,0.012842230705413704,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.8,43,0.15703852662089635,0.013286138342875158,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.85,45,0.1566288357061809,0.013695960560542843,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.9,46,0.15624155917436633,0.014083290343721843,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.95,47,0.1558648773867104,0.014459901311991898,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.0,49,0.15549789085284327,0.014826760975295656,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.05,50,0.1551402516098358,0.015184252622448555,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.1,51,0.15479168484636718,0.015532669124980287,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.15,53,0.15445195622656283,0.01587225446434895,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.55,13,0.1144161788517255,0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.6,14,0.17441617885172545,0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.65,16,0.2344161788517255,0.003037106727862418,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.7,17,0.21839297636875066,0.003037106727862418,0.9999999999999999,0.0,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.75,18,0.2023722949500707,0.0030505369592073095,0.9999999882131899,0.00028936751503940626,True,0.3
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.8,19,0.18634909246709586,0.0030505369592073095,0.9999999999999999,0.0,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.85,20,0.17032336891982602,0.0030371067278624183,0.9999999882394618,0.0002892061354865781,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.9,21,0.1699203914823022,0.002983451011646116,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.95,22,0.16910625486257558,0.0036050417665652347,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.0,23,0.16828925660524852,0.004341624578398462,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.05,24,0.16747502686451698,0.005115653392802023,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.1,25,0.16666429755215084,0.00590127632232105,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.15,26,0.1658572852894774,0.00668891745584256,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.2,27,0.16505401122187602,0.007475004566837674,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.25,29,0.16425437920214803,0.008258597336016069,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.3,30,0.1634583264981676,0.009039402769185039,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.35,31,0.16266580151994636,0.00981725804834605,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.4,33,0.16187656546339613,0.010592896149300198,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.45,34,0.16109136471704877,0.011365372026594472,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.5,35,0.16033553275581647,0.012109271274069794,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.55,37,0.15963821489388208,0.012796368462081431,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.6,38,0.1590175115318091,0.01340905480059218,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.65,39,0.1584698884841953,0.013950006646931384,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.7,41,0.1579616441135705,0.01445193371344271,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.75,42,0.15748229477336684,0.01492518999601579,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.8,43,0.15703852662089635,0.015363182068974293,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.85,45,0.1566288357061809,0.01576853320883289,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.9,46,0.15624155917436633,0.01615203224752556,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,1.95,47,0.1558648773867104,0.01652530318505967,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.0,49,0.15549789085284327,0.016889151409004047,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.05,50,0.1551402516098358,0.017243842625677602,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.1,51,0.15479168484636718,0.017589606159698075,,,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,2.15,53,0.15445195622656283,0.01792665243626905,,,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.1,1,-0.007405259260910624,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.15,3,-0.0057058801362013245,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.2,4,-0.005052034965161822,,0.05511861890402186,0.9888803543270026,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.25,5,-0.005012577234957627,,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.3,6,-0.004619834506323417,,0.8436104210667547,0.9504100507102373,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.35,8,-0.004067362053530421,,0.4319741676861171,0.9826870003649674,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.4,9,-0.003675015501741208,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.45,11,-0.003306576969749897,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.5,12,0.05441617885172556,,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.55,13,0.1144161788517255,0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.6,14,0.17441617885172545,0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.65,16,0.2344161788517255,0.003037106727862418,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_03_840003:K6_long_gap_after_loss,0.7,17,0.21839297636875066,0.003037106727862418,0.9999999999999999,0.0,True,0.24999999999999994
